c_Sport,c_Season,c_Event,c_Gender,n_DateSort,c_Person,c_PersonNatio,c_NOC,c_Result,n_ResultSort,c_Class
Swimming,2018,50m Butterfly,Men,20180405,Miles Munro,Guernsey,Great Britain,24.76,24760,Elite
Swimming,2018,50m Butterfly,Men,20180302,Lewis Burras,Great Britain,Great Britain,24.77,24770,Elite
Swimming,2018,50m Butterfly,Men,20180729,Mats Crisp,Great Britain,Great Britain,24.78,24780,Elite
Swimming,2018,50m Butterfly,Women,20180113,Harriet Jones,Wales,Great Britain,26.63,26630,Elite
Swimming,2018,50m Butterfly,Women,20180407,Alys Thomas,Wales,Great Britain,26.72,26720,Elite
Swimming,2018,50m Butterfly,Women,20180725,Emily Barclay,Great Britain,Great Britain,26.83,26830,Elite
Swimming,2018,50m Butterfly,Women,20180725,Jasmine Mccrea,Great Britain,Great Britain,27.08,27080,Elite
Swimming,2018,50m Butterfly,Women,20180725,Sophie Yendell,Great Britain,Great Britain,27.09,27090,Elite
Swimming,2018,50m Butterfly,Women,20180526,Imogen Clark,Great Britain,Great Britain,27.10,27100,Elite
Swimming,2018,50m Butterfly,Women,20180708,Freya Anderson,England,Great Britain,27.14,27140,Elite
Swimming,2018,50m Butterfly,Women,20180407,Harriet West,Wales,Great Britain,27.17,27170,Elite
Swimming,2018,50m Butterfly,Women,20180725,Keanna Macinnes,Scotland,Great Britain,27.17,27170,Elite
Swimming,2018,50m Butterfly,Women,20180725,Laura Stephens,England,Great Britain,27.19,27190,Elite
Swimming,2018,50m Butterfly,Women,20180629,Anna Hopkin,England,Great Britain,27.22,27220,Elite
Swimming,2018,50m Butterfly,Women,20180303,Emily Horne,Great Britain,Great Britain,27.24,27240,Elite
Swimming,2018,50m Butterfly,Women,20180127,Charlotte Atkinson,Isle of Man,Great Britain,27.24,27240,Elite
Swimming,2018,50m Butterfly,Women,20180203,Holly Hibbott,England,Great Britain,27.32,27320,Elite
Swimming,2018,50m Butterfly,Women,20180404,Tain Bruce,Great Britain,Great Britain,27.32,27320,Elite
Swimming,2018,50m Butterfly,Women,20180725,Yasmin Perry,Great Britain,Great Britain,27.37,27370,Elite
Swimming,2018,50m Butterfly,Women,20180725,Sophie Freeman,Great Britain,Great Britain,27.39,27390,Elite
Swimming,2018,50m Butterfly,Women,20180725,Elena Morgan,Great Britain,Great Britain,27.39,27390,Elite
Swimming,2018,50m Butterfly,Women,20180303,Emily Large,England,Great Britain,27.57,27570,Elite
Swimming,2018,50m Butterfly,Women,20180725,Elinor Duley,Great Britain,Great Britain,27.58,27580,Elite
Swimming,2018,50m Butterfly,Women,20180725,Elizabeth Harris,Great Britain,Great Britain,27.61,27610,Elite
Swimming,2018,50m Butterfly,Women,20180303,Emily Haimes,Great Britain,Great Britain,27.63,27630,Elite
Swimming,2018,50m Butterfly,Women,20180725,Alicia Wilson,Great Britain,Great Britain,27.67,27670,Elite
Swimming,2018,50m Butterfly,Women,20180725,Emily Crane,Great Britain,Great Britain,27.67,27670,Elite
Swimming,2018,50m Butterfly,Women,20180725,Pia Murray,Great Britain,Great Britain,27.67,27670,Elite
Swimming,2018,50m Butterfly,Women,20180725,Kate Clifton,Great Britain,Great Britain,27.70,27700,Elite
Swimming,2018,50m Butterfly,Women,20180113,Ciara Schlosshan,Great Britain,Great Britain,27.70,27700,Elite
Swimming,2018,50m Butterfly,Women,20180725,Betsy Wizard,Great Britain,Great Britain,27.70,27700,Elite
Swimming,2018,50m Butterfly,Women,20180526,Jessica Calderbank,Great Britain,Great Britain,27.84,27840,Elite
Swimming,2018,50m Butterfly,Women,20180725,Maisie Elliott,Great Britain,Great Britain,27.88,27880,Elite
Swimming,2018,50m Butterfly,Women,20180725,Rebecca De Torres,Great Britain,Great Britain,27.93,27930,Elite
Swimming,2018,50m Butterfly,Women,20180725,Gaia Alcaras,Great Britain,Great Britain,27.94,27940,Elite
Swimming,2018,50m Butterfly,Women,20180725,Ciara Standing,Great Britain,Great Britain,27.95,27950,Elite
Swimming,2018,50m Butterfly,Women,20180725,Rosie Morgan,Great Britain,Great Britain,27.99,27990,Elite
Swimming,2018,50m Freestyle,Men,20180808,Benjamin Proud,England,Great Britain,21.11,21110,Elite
Swimming,2018,50m Freestyle,Men,20180410,David Cumberlidge,England,Great Britain,22.00,22000,Elite
Swimming,2018,50m Freestyle,Men,20180409,Thomas Fannon,England,Great Britain,22.09,22090,Elite
Swimming,2018,50m Freestyle,Men,20180408,Alex Bowen,Great Britain,Great Britain,22.35,22350,Elite
Swimming,2018,50m Freestyle,Men,20180728,Jack Thorpe,Great Britain,Great Britain,22.45,22450,Elite
Swimming,2018,50m Freestyle,Men,20180409,Scott Mclay,Scotland,Great Britain,22.55,22550,Elite
Swimming,2018,50m Freestyle,Men,20180708,Lewis Burras,Great Britain,Great Britain,22.69,22690,Elite
Swimming,2018,50m Freestyle,Men,20180408,Samuel Irvine,Great Britain,Great Britain,22.80,22800,Elite
Swimming,2018,50m Freestyle,Men,20180708,Alex Wray,Great Britain,Great Britain,22.85,22850,Elite
Swimming,2018,50m Freestyle,Men,20180728,Joe Page,United Arab Emirates,Great Britain,22.93,22930,Elite
Swimming,2018,50m Freestyle,Men,20180409,Miles Munro,Guernsey,Great Britain,22.94,22940,Elite
Swimming,2018,50m Freestyle,Men,20180409,Kieran McGuckin,Scotland,Great Britain,22.96,22960,Elite
Swimming,2018,50m Freestyle,Men,20180728,Robert Cowley,Great Britain,Great Britain,23.11,23110,Elite
Swimming,2018,50m Freestyle,Men,20180408,James Oxborrow,Great Britain,Great Britain,23.14,23140,Elite
Swimming,2018,50m Freestyle,Men,20180324,Stephenson Lewis Clifford,Great Britain,Great Britain,23.17,23170,Elite
Swimming,2018,50m Freestyle,Men,20180728,Dan Jones,Great Britain,Great Britain,23.17,23170,Elite
Swimming,2018,50m Freestyle,Men,20180715,Yusuke Legard,Great Britain,Great Britain,23.18,23180,Elite
Swimming,2018,50m Freestyle,Women,20181129,Anna Hopkin,England,Great Britain,24.93,24930,Elite
Swimming,2018,50m Freestyle,Women,20180726,Emily Barclay,Great Britain,Great Britain,24.94,24940,Elite
Swimming,2018,50m Freestyle,Women,20180707,Freya Anderson,England,Great Britain,25.35,25350,Elite
Swimming,2018,50m Freestyle,Women,20180407,Katie Stark,Great Britain,Great Britain,25.65,25650,Elite
Swimming,2018,50m Freestyle,Women,20180302,Lucy Hope,Great Britain,Great Britain,25.69,25690,Elite
Swimming,2018,50m Freestyle,Women,20180407,Emily Crane,Great Britain,Great Britain,25.82,25820,Elite
Swimming,2018,50m Freestyle,Women,20180726,Alicia Wilson,Great Britain,Great Britain,25.84,25840,Elite
Swimming,2018,50m Freestyle,Women,20180726,Sophie Yendell,Great Britain,Great Britain,25.85,25850,Elite
Swimming,2018,50m Freestyle,Women,20180302,Katie Latham,Great Britain,Great Britain,25.85,25850,Elite
Swimming,2018,50m Freestyle,Women,20180407,Tain Bruce,Great Britain,Great Britain,25.92,25920,Elite
Swimming,2018,50m Freestyle,Women,20180719,Freya Rayner,Great Britain,Great Britain,25.94,25940,Elite
Swimming,2018,50m Freestyle,Women,20180726,Zoe Bozzard-Hill,Great Britain,Great Britain,25.94,25940,Elite
Swimming,2018,50m Freestyle,Women,20180726,Jasmine Mccrea,Great Britain,Great Britain,25.94,25940,Elite
Swimming,2018,50m Freestyle,Women,20180726,Kate Clifton,Great Britain,Great Britain,25.96,25960,Elite
Swimming,2018,50m Freestyle,Women,20180406,Jessica Jackson,England,Great Britain,26.01,26010,Elite
Swimming,2018,50m Freestyle,Women,20180609,Rachel-Louise Masson,Scotland,Great Britain,26.07,26070,Elite
Swimming,2018,50m Freestyle,Women,20180726,Laura Mcnab,Great Britain,Great Britain,26.09,26090,Elite
Swimming,2018,50m Freestyle,Women,20180726,Sophie Smith,Great Britain,Great Britain,26.20,26200,Elite
Swimming,2018,50m Freestyle,Women,20180726,Macy Lawrence,Great Britain,Great Britain,26.25,26250,Elite
Swimming,2018,50m Freestyle,Women,20180726,Tamryn Van Selm,Great Britain,Great Britain,26.27,26270,Elite
Swimming,2018,50m Freestyle,Women,20180726,Anna Maine,England,Great Britain,26.34,26340,Elite
Swimming,2018,50m Freestyle,Women,20180726,Elena Dewhurst,Great Britain,Great Britain,26.35,26350,Elite
Swimming,2018,50m Freestyle,Women,20180726,Hannah Burvill,Great Britain,Great Britain,26.36,26360,Elite
Swimming,2018,800m Freestyle,Men,20180303,Jay Lelliott,England,Great Britain,7:57.31,477310,Elite
Swimming,2018,800m Freestyle,Men,20180807,Tom Derbyshire,Great Britain,Great Britain,7:58.26,478260,Elite
Swimming,2018,800m Freestyle,Men,20180301,Daniel Jervis,Wales,Great Britain,8:01.56,481560,Elite
Swimming,2018,800m Freestyle,Men,20180707,Nathan Hughes,Great Britain,Great Britain,8:05.15,485150,Elite
Swimming,2018,800m Freestyle,Men,20180728,Luke Turley,Great Britain,Great Britain,8:07.61,487610,Elite
Swimming,2018,800m Freestyle,Men,20180303,Stephen Milne,Scotland,Great Britain,8:08.67,488670,Elite
Swimming,2018,800m Freestyle,Men,20180728,Samuel Budd,Great Britain,Great Britain,8:08.97,488970,Elite
Swimming,2018,800m Freestyle,Men,20180728,Jakob Goodman,Great Britain,Great Britain,8:09.00,489000,Elite
Swimming,2018,800m Freestyle,Men,20180728,William Bell,Great Britain,Great Britain,8:10.76,490760,Elite
Swimming,2018,800m Freestyle,Men,20181128,Gordon Mason,Great Britain,Great Britain,8:12.87,492870,Elite
Swimming,2018,800m Freestyle,Men,20180728,Samuel Osborne,Great Britain,Great Britain,8:15.33,495330,Elite
Swimming,2018,800m Freestyle,Men,20180408,William Ryley,Great Britain,Great Britain,8:17.00,497000,Elite
Swimming,2018,800m Freestyle,Men,20180728,Nathan Wells,Great Britain,Great Britain,8:19.66,499660,Elite
Swimming,2018,800m Freestyle,Men,20180728,Charlie Poole,Great Britain,Great Britain,8:20.12,500120,Elite
Swimming,2018,800m Freestyle,Men,20180813,Giuseppe Bogani,Great Britain,Great Britain,8:20.29,500290,Elite
Swimming,2018,800m Freestyle,Men,20180728,Ryan Reader,Great Britain,Great Britain,8:20.54,500540,Elite
Swimming,2018,800m Freestyle,Men,20180728,Hector Pardoe,Great Britain,Great Britain,8:21.17,501170,Elite
Swimming,2018,800m Freestyle,Men,20180728,George Barber,Great Britain,Great Britain,8:21.56,501560,Elite
Swimming,2018,800m Freestyle,Men,20180303,Max Murphy,Great Britain,Great Britain,8:22.19,502190,Elite
Swimming,2018,800m Freestyle,Men,20180728,Jamie Scholes,Great Britain,Great Britain,8:22.45,502450,Elite
Swimming,2018,800m Freestyle,Men,20180728,Myles Robinson-Young,Great Britain,Great Britain,8:23.31,503310,Elite
Swimming,2018,800m Freestyle,Women,20180409,Holly Hibbott,England,Great Britain,8:29.05,509050,Elite
Swimming,2018,800m Freestyle,Women,20180409,Camilla Hattersley,Scotland,Great Britain,8:32.65,512650,Elite
Swimming,2018,800m Freestyle,Women,20180408,Jazmin Carlin,Wales,Great Britain,8:36.52,516520,Elite
Swimming,2018,800m Freestyle,Women,20180725,Polly Holden,Great Britain,Great Britain,8:38.73,518730,Elite
Swimming,2018,800m Freestyle,Women,20180408,Alice Dearing,England,Great Britain,8:40.63,520630,Elite
Swimming,2018,800m Freestyle,Women,20180408,Ellena Jones,Wales,Great Britain,8:43.89,523890,Elite
Swimming,2018,800m Freestyle,Women,20180408,Emily Clarke,Great Britain,Great Britain,8:48.42,528420,Elite
Swimming,2018,800m Freestyle,Women,20180704,Leah Crisp,Great Britain,Great Britain,8:48.83,528830,Elite
Swimming,2018,800m Freestyle,Women,20180725,Maisie Mccartney,Great Britain,Great Britain,8:48.86,528860,Elite
Swimming,2018,800m Freestyle,Women,20180725,Georgia Darwent,Great Britain,Great Britain,8:51.12,531120,Elite
Swimming,2018,800m Freestyle,Women,20180725,Alisha Hawkins,Great Britain,Great Britain,8:51.44,531440,Elite
Swimming,2018,800m Freestyle,Women,20180323,Madeleine Crompton,Great Britain,Great Britain,8:53.48,533480,Elite
Swimming,2018,800m Freestyle,Women,20180731,Elizabeth Boeckman,Great Britain,Great Britain,8:54.42,534420,Elite
Swimming,2018,800m Freestyle,Women,20180725,Lola Davison,Great Britain,Great Britain,8:54.69,534690,Elite
Swimming,2018,800m Freestyle,Women,20180614,Meg Finnon,Great Britain,Great Britain,8:54.93,534930,Elite
Swimming,2018,800m Freestyle,Women,20180725,Nicole Ryan,Great Britain,Great Britain,8:55.16,535160,Elite
Swimming,2018,800m Freestyle,Women,20180725,Mollie Wright,Great Britain,Great Britain,8:56.14,536140,Elite
Swimming,2018,800m Freestyle,Women,20180725,Rachel Anderson,Great Britain,Great Britain,8:56.71,536710,Elite
Swimming,2018,800m Freestyle,Women,20180725,Emilia Sansome,Great Britain,Great Britain,8:57.79,537790,Elite
Swimming,2018,800m Freestyle,Women,20180426,Philippa O'Brien,Great Britain,Great Britain,8:58.13,538130,Elite
Swimming,2018,800m Freestyle,Women,20180507,Michaella Glenister,Great Britain,Great Britain,8:58.75,538750,Elite
Swimming,2018,800m Freestyle,Women,20180725,Freya Colbert,Great Britain,Great Britain,8:59.58,539580,Elite
Swimming,2018,800m Freestyle,Women,20180302,Aisha Thornton,Great Britain,Great Britain,9:00.89,540890,Elite
Swimming,2018,800m Freestyle,Women,20180323,Fleur Lewis,Great Britain,Great Britain,9:01.59,541590,Elite
Swimming,2018,800m Freestyle,Women,20180507,Betsy Wizard,Great Britain,Great Britain,9:01.90,541900,Elite
Swimming,2018,800m Freestyle,Women,20180331,Iona Macleod,Great Britain,Great Britain,9:02.12,542120,Elite
